order_id,product_id,product_name,status,order_date,state
7623,10957,Metallic Cheerleading Low Rise Boy Cut Briefs,Shipped,2024-04-21 11:12:44.799970 UTC,Île-de-France
17622,25379,Calvin Klein Men's 3 Pack Boxer Brief,Complete,2020-05-05 06:44:00.000000 UTC,Wallonia
19046,27454,Speedo Men's Mighty Python Xtra Life Lycra Jammer Swimsuit,Complete,2022-06-15 10:49:00.000000 UTC,Rio Grande do Sul
19046,27454,Speedo Men's Mighty Python Xtra Life Lycra Jammer Swimsuit,Processing,2022-11-11 10:49:00.000000 UTC,Rio Grande do Sul
19046,27454,Speedo Men's Mighty Python Xtra Life Lycra Jammer Swimsuit,Returned,2020-08-13 10:49:00.000000 UTC,Rio Grande do Sul
19046,27454,Speedo Men's Mighty Python Xtra Life Lycra Jammer Swimsuit,Shipped,2021-07-09 10:49:00.000000 UTC,Rio Grande do Sul
19936,28742,Carrera Gipsy/S Aviator Sunglasses,Complete,2024-04-20 05:46:18.474868 UTC,Andalucía
19936,28742,Carrera Gipsy/S Aviator Sunglasses,Returned,2024-04-23 05:46:18.474868 UTC,Andalucía
14471,20858,Dickies Men's Relaxed Fit Flame Resistant Carpenter Jean,Cancelled,2023-02-28 07:17:00.000000 UTC,Anhui
14471,20858,Dickies Men's Relaxed Fit Flame Resistant Carpenter Jean,Returned,2023-02-16 07:17:00.000000 UTC,Anhui
8010,11505,Under Moments 24 Inch Half Slip 1817 (1 Extra Large Beige),Cancelled,2024-04-17 07:04:00.000000 UTC,Guangdong
8010,11505,Under Moments 24 Inch Half Slip 1817 (1 Extra Large Beige),Processing,2023-12-10 07:04:00.000000 UTC,Guangdong
2933,4153,Allegra K Women Lace Detail Cropped Pants Pale Green M w Brown Waist Belt,Complete,2024-04-25 14:15:00.210647 UTC,Jiangsu
2933,4153,Allegra K Women Lace Detail Cropped Pants Pale Green M w Brown Waist Belt,Shipped,2024-04-25 14:15:00.210647 UTC,Jiangsu
5721,8214,Evan Picone Water Color Skirt Suit,Complete,2021-04-29 12:20:00.000000 UTC,Goiás
11037,15878,Cashmere Like Viscose Super Soft Faux Pashmina Wrap,Complete,2023-11-27 14:44:00.000000 UTC,Hebei
12849,18477,SmartWool PhD Ski Racer Sock,Complete,2023-06-19 13:07:00.000000 UTC,Scotland
164,231,Alki'i Premium 3-pack Spaghetti Strap Tank Top Cami Set,Cancelled,2022-07-18 14:51:00.000000 UTC,Jilin
164,231,Alki'i Premium 3-pack Spaghetti Strap Tank Top Cami Set,Processing,2022-12-26 14:51:00.000000 UTC,Jilin
5796,8316,Ladies Black Synthetic Leather Jacket Belt Strap Collar,Processing,2022-10-27 01:40:00.000000 UTC,Shanghai
5796,8316,Ladies Black Synthetic Leather Jacket Belt Strap Collar,Processing,2024-01-15 01:40:00.000000 UTC,Shanghai
5796,8316,Ladies Black Synthetic Leather Jacket Belt Strap Collar,Processing,2023-01-20 01:40:00.000000 UTC,Shanghai
805,1144,Calvin Klein Jeans Women's Open Round Hem Cardigan,Shipped,2020-08-03 12:58:00.000000 UTC,Nordrhein-Westfalen
1641,2322,Allegra K Women Pullover Cute Kangaroo Pockets Long Sleeve Hoodie Coat Medium Blue XS,Shipped,2022-08-01 05:23:00.000000 UTC,Inner Mongolia Autonomous Region
7135,10268,MIX AND MATCH WOMEN'S WICKING COOL-JAMS DRAWSTRING PANT(s-xl),Processing,2022-07-29 17:42:00.000000 UTC,Grand Est
7135,10268,MIX AND MATCH WOMEN'S WICKING COOL-JAMS DRAWSTRING PANT(s-xl),Processing,2022-10-24 17:42:00.000000 UTC,Grand Est
7135,10268,MIX AND MATCH WOMEN'S WICKING COOL-JAMS DRAWSTRING PANT(s-xl),Shipped,2022-12-09 17:42:00.000000 UTC,Grand Est
7135,10268,MIX AND MATCH WOMEN'S WICKING COOL-JAMS DRAWSTRING PANT(s-xl),Shipped,2022-12-26 17:42:00.000000 UTC,Grand Est
9014,12954,Miraclesuit Women's Scales Models Atlantis One Piece Swimsuit,Cancelled,2023-09-05 09:20:00.000000 UTC,Arkansas
9014,12954,Miraclesuit Women's Scales Models Atlantis One Piece Swimsuit,Processing,2024-02-23 09:20:00.000000 UTC,Arkansas
9014,12954,Miraclesuit Women's Scales Models Atlantis One Piece Swimsuit,Returned,2022-10-26 09:20:00.000000 UTC,Arkansas
9014,12954,Miraclesuit Women's Scales Models Atlantis One Piece Swimsuit,Shipped,2022-08-23 09:20:00.000000 UTC,Arkansas
17548,25275,point6 1153 Active Light Cushion Mini Crew Socks,Shipped,2023-04-13 13:17:00.000000 UTC,Minas Gerais
17548,25275,point6 1153 Active Light Cushion Mini Crew Socks,Shipped,2022-12-08 13:17:00.000000 UTC,Minas Gerais
4046,5761,Bella 812 - Ladies' 5.3 oz. Cotton/Spandex Jersey Legging,Complete,2024-04-21 13:17:28.105403 UTC,Andalucía
4046,5761,Bella 812 - Ladies' 5.3 oz. Cotton/Spandex Jersey Legging,Returned,2024-04-22 13:17:28.105403 UTC,Andalucía
4046,5761,Bella 812 - Ladies' 5.3 oz. Cotton/Spandex Jersey Legging,Shipped,2024-04-22 13:17:28.105403 UTC,Andalucía
4046,5761,Bella 812 - Ladies' 5.3 oz. Cotton/Spandex Jersey Legging,Shipped,2024-04-21 13:17:28.105403 UTC,Andalucía
1045,1491,Sutton Studio Women's Anorak Cardigan,Cancelled,2024-03-25 05:53:00.000000 UTC,Hubei
1430,2026,Allegra K Ladies Long Sleeves Loose Casual Skull Pattern Hooded Hoodie White S,Cancelled,2024-02-14 18:51:00.000000 UTC,Flanders
1430,2026,Allegra K Ladies Long Sleeves Loose Casual Skull Pattern Hooded Hoodie White S,Complete,2024-03-23 18:51:00.000000 UTC,Flanders
1430,2026,Allegra K Ladies Long Sleeves Loose Casual Skull Pattern Hooded Hoodie White S,Complete,2024-02-11 18:51:00.000000 UTC,Flanders
1430,2026,Allegra K Ladies Long Sleeves Loose Casual Skull Pattern Hooded Hoodie White S,Shipped,2024-04-21 18:51:00.000000 UTC,Flanders
3433,4877,Alfred Dunner Women's Short Length Pant,Cancelled,2021-09-14 12:29:00.000000 UTC,Guangdong
3433,4877,Alfred Dunner Women's Short Length Pant,Shipped,2022-04-05 12:29:00.000000 UTC,Guangdong
3847,5485,Woman Within Plus Size Freedom pants pigment dyed,Cancelled,2022-01-14 11:38:00.000000 UTC,Jilin
4750,6786,Hurley Juniors Lowrider Zipper Walkshort,Cancelled,2022-11-28 02:52:00.000000 UTC,Hebei
5910,8485,MICHAEL Michael Kors Women's Tara,Cancelled,2024-02-08 12:07:00.000000 UTC,Santa Catarina
5910,8485,MICHAEL Michael Kors Women's Tara,Complete,2024-01-20 12:07:00.000000 UTC,Santa Catarina
5910,8485,MICHAEL Michael Kors Women's Tara,Shipped,2023-10-16 12:07:00.000000 UTC,Santa Catarina
8061,11571,Super Full Cotton 6 Bone Hoop Skirt Slip (160DSXFC),Cancelled,2021-07-15 00:45:00.000000 UTC,Arkansas
8876,12750,TYR Sport Women's Firerock Diamondback Swim Suit,Cancelled,2022-07-07 09:28:00.000000 UTC,Bahia
8876,12750,TYR Sport Women's Firerock Diamondback Swim Suit,Complete,2022-10-21 09:28:00.000000 UTC,Bahia
8876,12750,TYR Sport Women's Firerock Diamondback Swim Suit,Complete,2021-03-08 09:28:00.000000 UTC,Bahia
8876,12750,TYR Sport Women's Firerock Diamondback Swim Suit,Shipped,2022-12-22 09:28:00.000000 UTC,Bahia
10353,14899,Three Seasons Maternity Women's Long Sleeve Long Drape Cardigan,Cancelled,2022-11-17 18:59:00.000000 UTC,Guangdong
10353,14899,Three Seasons Maternity Women's Long Sleeve Long Drape Cardigan,Complete,2022-05-17 18:59:00.000000 UTC,Guangdong
10479,15078,Pink White Line Design V-Neck Maternity Top Drawstring Sleeves,Cancelled,2023-10-10 12:56:00.000000 UTC,Hyogo
10479,15078,Pink White Line Design V-Neck Maternity Top Drawstring Sleeves,Complete,2023-10-17 12:56:00.000000 UTC,Hyogo
10479,15078,Pink White Line Design V-Neck Maternity Top Drawstring Sleeves,Shipped,2023-10-12 12:56:00.000000 UTC,Hyogo
11111,15977,Women's Cashmere Mix Socks Made in Scotland (85% Cashmere 15% Nylon),Cancelled,2024-02-16 08:02:00.000000 UTC,Sichuan
11111,15977,Women's Cashmere Mix Socks Made in Scotland (85% Cashmere 15% Nylon),Shipped,2023-09-19 08:02:00.000000 UTC,Sichuan
11111,15977,Women's Cashmere Mix Socks Made in Scotland (85% Cashmere 15% Nylon),Shipped,2023-12-16 08:02:00.000000 UTC,Sichuan
11111,15977,Women's Cashmere Mix Socks Made in Scotland (85% Cashmere 15% Nylon),Shipped,2024-03-03 08:02:00.000000 UTC,Sichuan
11228,16155,True Religion Men's Single Puff Crewneck Tee,Cancelled,2023-09-28 04:02:00.000000 UTC,Sichuan
11228,16155,True Religion Men's Single Puff Crewneck Tee,Complete,2024-02-20 04:02:00.000000 UTC,Sichuan
11228,16155,True Religion Men's Single Puff Crewneck Tee,Processing,2023-12-07 04:02:00.000000 UTC,Sichuan
11228,16155,True Religion Men's Single Puff Crewneck Tee,Shipped,2024-02-08 04:02:00.000000 UTC,Sichuan
12286,17643,Tie-Dye Sweatshirt ~ Pullover Hoodie Sweatshirt with Pockets ~ Spider Black,Cancelled,2024-01-14 10:40:00.000000 UTC,Guangdong
12286,17643,Tie-Dye Sweatshirt ~ Pullover Hoodie Sweatshirt with Pockets ~ Spider Black,Processing,2023-11-15 10:40:00.000000 UTC,Guangdong
12730,18299,Adidas Men's Basketball 3-Stripe Pants,Cancelled,2024-04-22 12:41:00.000000 UTC,Guangdong
12730,18299,Adidas Men's Basketball 3-Stripe Pants,Processing,2024-04-13 12:41:00.000000 UTC,Guangdong
13197,18983,Original Penguin Men's Test Her Crew-Neck Sweater,Cancelled,2023-08-26 04:49:00.000000 UTC,Castilla-La Mancha
13197,18983,Original Penguin Men's Test Her Crew-Neck Sweater,Processing,2022-03-23 04:49:00.000000 UTC,Castilla-La Mancha
13316,19164,Original Penguin Men's Kris Sweater,Cancelled,2023-11-21 05:36:00.000000 UTC,Texas
13316,19164,Original Penguin Men's Kris Sweater,Cancelled,2021-05-07 05:36:00.000000 UTC,Texas
13316,19164,Original Penguin Men's Kris Sweater,Cancelled,2021-04-04 05:36:00.000000 UTC,Texas
13316,19164,Original Penguin Men's Kris Sweater,Cancelled,2023-10-15 05:36:00.000000 UTC,Texas
13686,19704,Fred Perry Men's Block Breton Stripe Crew Neck Sweater,Cancelled,2023-12-02 11:12:00.000000 UTC,North Carolina
13686,19704,Fred Perry Men's Block Breton Stripe Crew Neck Sweater,Shipped,2023-03-12 11:12:00.000000 UTC,North Carolina
13689,19709,Geoffrey Beene Men's Soft Acrylic Fancy Stripes,Cancelled,2023-10-21 01:46:00.000000 UTC,North Carolina
13689,19709,Geoffrey Beene Men's Soft Acrylic Fancy Stripes,Returned,2023-05-31 01:46:00.000000 UTC,North Carolina
14377,20727,Lee Men's Dungarees Carpenter Jean,Cancelled,2020-12-14 10:09:00.000000 UTC,Sichuan
14377,20727,Lee Men's Dungarees Carpenter Jean,Cancelled,2021-12-07 10:09:00.000000 UTC,Sichuan
15082,21737,Dockers Men's Advantage 365 D3 Classic Fit Pleated Pant,Cancelled,2022-11-01 12:32:00.000000 UTC,Gyeonggi-do
15082,21737,Dockers Men's Advantage 365 D3 Classic Fit Pleated Pant,Processing,2022-04-15 12:32:00.000000 UTC,Gyeonggi-do
15082,21737,Dockers Men's Advantage 365 D3 Classic Fit Pleated Pant,Returned,2022-05-13 12:32:00.000000 UTC,Gyeonggi-do
16610,23919,Woolrich Men's Elite Waterproof Breathable Tactical Parka Jacket,Cancelled,2021-12-31 00:43:00.000000 UTC,Gyeonggi-do
17096,24600,Carhartt Mens Work-dryÂ® Lightweight Western Boot Over-the-calf Sock,Cancelled,2023-07-02 14:23:00.000000 UTC,Illinois
17096,24600,Carhartt Mens Work-dryÂ® Lightweight Western Boot Over-the-calf Sock,Complete,2024-03-30 14:23:00.000000 UTC,Illinois
17125,24640,Smartwool Men's PhD Ski Light Sock,Cancelled,2020-11-07 01:31:00.000000 UTC,Wallonia
17125,24640,Smartwool Men's PhD Ski Light Sock,Cancelled,2022-02-16 01:31:00.000000 UTC,Wallonia
17125,24640,Smartwool Men's PhD Ski Light Sock,Cancelled,2022-10-22 01:31:00.000000 UTC,Wallonia
17125,24640,Smartwool Men's PhD Ski Light Sock,Shipped,2021-10-01 01:31:00.000000 UTC,Wallonia
18432,26532,Men's Guide Gear Camo Robe Green Camo,Cancelled,2020-01-14 18:21:00.000000 UTC,Shandong
19086,27512,Billabong R U Serious Board Short - Men's,Cancelled,2022-12-15 12:45:00.000000 UTC,Gyeonggi-do
1507,2132,Orange Hooded Fleece Lined Zip Up Hoodie Jacket,Complete,2020-10-01 09:07:00.000000 UTC,Maranhão
1507,2132,Orange Hooded Fleece Lined Zip Up Hoodie Jacket,Complete,2022-10-25 09:07:00.000000 UTC,Maranhão
1507,2132,Orange Hooded Fleece Lined Zip Up Hoodie Jacket,Processing,2024-03-25 09:07:00.000000 UTC,Maranhão
1507,2132,Orange Hooded Fleece Lined Zip Up Hoodie Jacket,Shipped,2023-11-26 09:07:00.000000 UTC,Maranhão
2860,4039,maxandcleo Women's Madilyn Dress,Complete,2022-06-15 16:54:00.000000 UTC,Texas
2860,4039,maxandcleo Women's Madilyn Dress,Complete,2023-09-15 16:54:00.000000 UTC,Texas
2860,4039,maxandcleo Women's Madilyn Dress,Complete,2022-09-19 16:54:00.000000 UTC,Texas
2860,4039,maxandcleo Women's Madilyn Dress,Shipped,2023-12-23 16:54:00.000000 UTC,Texas
4262,6063,Floral Graphics Fashion Leggings,Complete,2021-03-18 10:29:00.000000 UTC,Texas
4262,6063,Floral Graphics Fashion Leggings,Returned,2023-08-30 10:29:00.000000 UTC,Texas
4423,6287,Royal Robbins Women's Discovery Bermuda,Complete,2023-12-13 11:09:00.000000 UTC,Alaska
4858,6954,Allegra K Woman Button Closure Zip Fly Shorts Black S w a Twist Waist Belt,Complete,2024-02-12 08:59:00.000000 UTC,Bahia
4858,6954,Allegra K Woman Button Closure Zip Fly Shorts Black S w a Twist Waist Belt,Processing,2023-09-21 08:59:00.000000 UTC,Bahia
6098,8756,Nicole Miller Women's Mod Swing Coat,Complete,2024-03-30 13:59:00.000000 UTC,Texas
6098,8756,Nicole Miller Women's Mod Swing Coat,Complete,2024-04-14 13:59:00.000000 UTC,Texas
6728,9684,White Orchid Women's Aspen Lodge Nighshirt,Complete,2024-04-23 10:28:26.731329 UTC,São Paulo
6728,9684,White Orchid Women's Aspen Lodge Nighshirt,Complete,2024-04-22 10:28:26.731329 UTC,São Paulo
6728,9684,White Orchid Women's Aspen Lodge Nighshirt,Shipped,2024-04-22 10:28:26.731329 UTC,São Paulo
7601,10921,ComfiesÂ® Cotton Bikini,Cancelled,2023-10-17 05:00:00.000000 UTC,Nevada
7601,10921,ComfiesÂ® Cotton Bikini,Complete,2024-02-21 05:00:00.000000 UTC,Nevada
7900,11355,ShaToBu Get Fit! Calorie Burning High Waist Shaping Tights,Cancelled,2022-05-13 10:36:00.000000 UTC,Washington
7900,11355,ShaToBu Get Fit! Calorie Burning High Waist Shaping Tights,Complete,2020-12-06 10:36:00.000000 UTC,Washington
7900,11355,ShaToBu Get Fit! Calorie Burning High Waist Shaping Tights,Returned,2023-10-25 10:36:00.000000 UTC,Washington
7900,11355,ShaToBu Get Fit! Calorie Burning High Waist Shaping Tights,Shipped,2019-04-14 10:36:00.000000 UTC,Washington
8032,11530,Lining Dress,Complete,2024-04-17 16:42:00.000000 UTC,England
8032,11530,Lining Dress,Complete,2023-12-06 16:42:00.000000 UTC,England
8032,11530,Lining Dress,Processing,2023-06-14 16:42:00.000000 UTC,England
8032,11530,Lining Dress,Processing,2023-08-14 16:42:00.000000 UTC,England
8567,12314,Laura High Quality Sexy Aqua Seamless Bra Bikini SET #SL101069 Made in Colombia,Complete,2023-10-05 13:59:00.000000 UTC,New York
8567,12314,Laura High Quality Sexy Aqua Seamless Bra Bikini SET #SL101069 Made in Colombia,Shipped,2024-02-25 13:59:00.000000 UTC,New York
9347,13430,Reebok Women's Ladder Stripe Tank,Complete,2022-07-29 18:52:00.000000 UTC,Victoria
10438,15015,Tolani Women's Charlene Printed Tunic Dress,Cancelled,2022-05-03 11:43:00.000000 UTC,Thüringen
10438,15015,Tolani Women's Charlene Printed Tunic Dress,Complete,2020-05-19 11:43:00.000000 UTC,Thüringen
10438,15015,Tolani Women's Charlene Printed Tunic Dress,Returned,2023-08-27 11:43:00.000000 UTC,Thüringen
11128,16004,Calvin Klein Jeans Men's Energy Tee,Cancelled,2024-01-23 00:54:00.000000 UTC,England
11128,16004,Calvin Klein Jeans Men's Energy Tee,Complete,2023-11-17 00:54:00.000000 UTC,England
11128,16004,Calvin Klein Jeans Men's Energy Tee,Complete,2023-09-15 00:54:00.000000 UTC,England
11128,16004,Calvin Klein Jeans Men's Energy Tee,Returned,2024-01-06 00:54:00.000000 UTC,England
11924,17138,Alternative Men's Rocky Zip Hoodie,Complete,2024-03-01 09:19:00.000000 UTC,Fujian
11924,17138,Alternative Men's Rocky Zip Hoodie,Returned,2024-04-20 09:19:00.000000 UTC,Fujian
12263,17610,Tri-Mountain Cotton/poly hooded sweatshirt with plaid trim.,Complete,2023-10-04 17:27:00.000000 UTC,Pará
12263,17610,Tri-Mountain Cotton/poly hooded sweatshirt with plaid trim.,Returned,2022-08-06 17:27:00.000000 UTC,Pará
13668,19668,Long Sleeve Quarter Zip Pullover,Complete,2023-05-11 02:46:00.000000 UTC,North Carolina
13668,19668,Long Sleeve Quarter Zip Pullover,Complete,2023-01-02 02:46:00.000000 UTC,North Carolina
14590,21029,Original Penguin Men's Five-Pocket Jean,Cancelled,2021-05-25 00:01:00.000000 UTC,Hebei
14590,21029,Original Penguin Men's Five-Pocket Jean,Complete,2023-04-01 00:01:00.000000 UTC,Hebei
16177,23312,ERGO Clothing Scratch Board Short - Men's,Cancelled,2022-03-15 03:16:00.000000 UTC,Centre-Val de Loire
16177,23312,ERGO Clothing Scratch Board Short - Men's,Complete,2023-10-28 03:16:00.000000 UTC,Centre-Val de Loire
16632,23951,The North Face Nuptse 2 Jacket Deep Water Blue Mens,Complete,2024-01-05 05:48:00.000000 UTC,Guangxi Zhuang Autonomous Region
16720,24087,Kenneth Cole Men's Wool Peacoat With Sweater Insert,Cancelled,2019-09-01 14:03:00.000000 UTC,California
16720,24087,Kenneth Cole Men's Wool Peacoat With Sweater Insert,Complete,2022-11-14 14:03:00.000000 UTC,California
16720,24087,Kenneth Cole Men's Wool Peacoat With Sweater Insert,Complete,2019-08-05 14:03:00.000000 UTC,California
16720,24087,Kenneth Cole Men's Wool Peacoat With Sweater Insert,Returned,2022-06-16 14:03:00.000000 UTC,California
16740,24119,Craghoppers Men's Field Gore-Tex Jacket,Cancelled,2023-07-07 14:34:00.000000 UTC,Shanghai
16740,24119,Craghoppers Men's Field Gore-Tex Jacket,Complete,2023-09-27 14:34:00.000000 UTC,Shanghai
16863,24294,Icebreaker Men's Sierra Half Zip Jacket,Complete,2024-03-13 17:24:00.000000 UTC,Florida
16863,24294,Icebreaker Men's Sierra Half Zip Jacket,Complete,2021-04-06 17:24:00.000000 UTC,Florida
16863,24294,Icebreaker Men's Sierra Half Zip Jacket,Processing,2021-08-18 17:24:00.000000 UTC,Florida
17019,24503,Thorlo Unisex Experia Running Sock,Complete,2024-03-28 07:34:00.000000 UTC,Western Australia
17019,24503,Thorlo Unisex Experia Running Sock,Complete,2023-12-14 07:34:00.000000 UTC,Western Australia
17308,24925,Bjorn Borg Men's Socks Regular Line,Cancelled,2020-11-11 15:48:00.000000 UTC,Georgia
17308,24925,Bjorn Borg Men's Socks Regular Line,Complete,2022-02-13 15:48:00.000000 UTC,Georgia
17308,24925,Bjorn Borg Men's Socks Regular Line,Processing,2022-12-22 15:48:00.000000 UTC,Georgia
17308,24925,Bjorn Borg Men's Socks Regular Line,Returned,2023-03-12 15:48:00.000000 UTC,Georgia
17683,25470,Calvin Klein Men's Body Thong,Complete,2023-12-19 13:57:00.000000 UTC,Auvergne-Rhône-Alpes
17683,25470,Calvin Klein Men's Body Thong,Processing,2024-02-27 13:57:00.000000 UTC,Auvergne-Rhône-Alpes
18014,25936,Calvin Klein Men's Bold Trunk,Cancelled,2022-08-26 12:30:00.000000 UTC,Baden-Württemberg
18014,25936,Calvin Klein Men's Bold Trunk,Complete,2023-10-25 12:30:00.000000 UTC,Baden-Württemberg
18014,25936,Calvin Klein Men's Bold Trunk,Complete,2024-04-22 12:30:00.000000 UTC,Baden-Württemberg
18014,25936,Calvin Klein Men's Bold Trunk,Processing,2021-11-29 12:30:00.000000 UTC,Baden-Württemberg
19480,28069,American Apparel Shiny Sun Short,Complete,2021-06-19 13:39:00.000000 UTC,Bayern
19480,28069,American Apparel Shiny Sun Short,Shipped,2021-01-08 13:39:00.000000 UTC,Bayern
19910,28706,Carhartt Men's Extremes Hood - Arctic Quilt Lined,Complete,2024-04-12 03:08:00.000000 UTC,Beijing
19910,28706,Carhartt Men's Extremes Hood - Arctic Quilt Lined,Complete,2024-03-19 03:08:00.000000 UTC,Beijing
19910,28706,Carhartt Men's Extremes Hood - Arctic Quilt Lined,Processing,2023-07-11 03:08:00.000000 UTC,Beijing
19910,28706,Carhartt Men's Extremes Hood - Arctic Quilt Lined,Shipped,2023-07-08 03:08:00.000000 UTC,Beijing
433,626,Hey Viv ! 50's Fashions: Peter Pan Blouse - Adult Size XS to 2X,Complete,2023-02-26 16:18:00.000000 UTC,Florida
433,626,Hey Viv ! 50's Fashions: Peter Pan Blouse - Adult Size XS to 2X,Complete,2023-06-12 16:18:00.000000 UTC,Florida
433,626,Hey Viv ! 50's Fashions: Peter Pan Blouse - Adult Size XS to 2X,Processing,2022-05-01 16:18:00.000000 UTC,Florida
433,626,Hey Viv ! 50's Fashions: Peter Pan Blouse - Adult Size XS to 2X,Shipped,2024-02-22 16:18:00.000000 UTC,Florida
438,638,Dickies Women's Short Sleeve Stretch Oxford Shirt,Processing,2023-09-09 00:36:00.000000 UTC,Beijing
438,638,Dickies Women's Short Sleeve Stretch Oxford Shirt,Shipped,2023-10-02 00:36:00.000000 UTC,Beijing
1671,2358,Twisted Heart Womens Terry Harlow Hoodie,Processing,2020-03-26 00:40:00.000000 UTC,Gyeonggi-do
1813,2549,ExOfficio Women's Give-N-Go Lacy Bikini,Processing,2022-08-15 03:42:00.000000 UTC,Virginia
1813,2549,ExOfficio Women's Give-N-Go Lacy Bikini,Processing,2023-01-31 03:42:00.000000 UTC,Virginia
1945,2750,Fold Over Animal Print Cotton Spandex Shorts Neons Too!,Processing,2020-06-15 16:03:00.000000 UTC,Arkansas
2351,3311,Patty Women Convertible V Neck / One Shoulder Open Back Ruched Evening Dress,Cancelled,2024-03-20 17:02:00.000000 UTC,Shanghai
2351,3311,Patty Women Convertible V Neck / One Shoulder Open Back Ruched Evening Dress,Processing,2024-03-12 17:02:00.000000 UTC,Shanghai
3076,4364,Levi's Women's Demi Curve Ankle Skinny Jean,Processing,2023-02-28 16:55:00.000000 UTC,Dolnośląskie
3076,4364,Levi's Women's Demi Curve Ankle Skinny Jean,Shipped,2023-04-24 16:55:00.000000 UTC,Dolnośląskie
4458,6344,Sabree Missy Cargo Short,Processing,2023-02-27 01:39:00.000000 UTC,Victoria
6183,8878,LOCOMO Women Reindeer Deer Snow Snowflake Pattern Ankle Length Footless Pantyhose Legging Tight Pant FFT025s01 One Size Black & White,Cancelled,2024-04-17 01:40:00.000000 UTC,Hebei
6183,8878,LOCOMO Women Reindeer Deer Snow Snowflake Pattern Ankle Length Footless Pantyhose Legging Tight Pant FFT025s01 One Size Black & White,Processing,2023-06-30 01:40:00.000000 UTC,Hebei
6870,9893,DreamSacks BambooDreams Cleo Pajama Set,Processing,2020-09-16 16:31:00.000000 UTC,Guangdong
7443,10700,Maidenform Women's Naturally Glam Strapless Plunge Push-up Bra,Processing,2023-07-28 00:45:00.000000 UTC,Shanghai
8928,12828,Speedo Women's On Safari Switchback Swimsuit,Processing,2023-03-13 05:46:00.000000 UTC,Beijing
9055,13007,JAG Women's Swimwear Mesh Attack Wrapped Bands Bra Top,Processing,2020-09-25 16:03:00.000000 UTC,Hauts-de-France
10276,14798,Twist Front Tankini - nursing/maternity - S-XL,Processing,2021-09-26 00:59:00.000000 UTC,Rio Grande do Sul
10276,14798,Twist Front Tankini - nursing/maternity - S-XL,Processing,2022-01-10 00:59:00.000000 UTC,Rio Grande do Sul
10947,15747,Nine West Women's Marled and Solid Flat Knit 2 Pair Boot Pack Socks,Complete,2023-11-18 07:21:00.000000 UTC,Santa Catarina
10947,15747,Nine West Women's Marled and Solid Flat Knit 2 Pair Boot Pack Socks,Processing,2024-01-21 07:21:00.000000 UTC,Santa Catarina
10947,15747,Nine West Women's Marled and Solid Flat Knit 2 Pair Boot Pack Socks,Processing,2024-04-11 07:21:00.000000 UTC,Santa Catarina
12349,17739,Glamour Kills - Mens Dancing Graves Hoodie in Heather Black/Black,Processing,2022-10-30 02:55:00.000000 UTC,Jilin
13986,20150,Joseph Abboud Men's 2 Button Side Vent Soft Construction Check Sport Coat,Processing,2023-11-03 00:57:00.000000 UTC,Pennsylvania
13986,20150,Joseph Abboud Men's 2 Button Side Vent Soft Construction Check Sport Coat,Processing,2023-06-02 00:57:00.000000 UTC,Pennsylvania
13986,20150,Joseph Abboud Men's 2 Button Side Vent Soft Construction Check Sport Coat,Processing,2024-04-21 00:57:00.000000 UTC,Pennsylvania
14358,20697,Lee Men's Dungarees Vintage Slim Straight Leg Jean,Cancelled,2023-12-12 07:44:00.000000 UTC,Guangdong
14358,20697,Lee Men's Dungarees Vintage Slim Straight Leg Jean,Processing,2024-02-09 07:44:00.000000 UTC,Guangdong
14358,20697,Lee Men's Dungarees Vintage Slim Straight Leg Jean,Processing,2024-03-15 07:44:00.000000 UTC,Guangdong
14358,20697,Lee Men's Dungarees Vintage Slim Straight Leg Jean,Returned,2024-04-01 07:44:00.000000 UTC,Guangdong
15698,22617,JONATHAN QUALE 100% Cotton Pleated Pant #516J,Processing,2022-03-31 12:04:00.000000 UTC,Guangdong
15821,22799,Aeropostale Mens Khakis Chinos Shorts - Style 7188,Processing,2020-09-30 18:37:00.000000 UTC,Louisiana
16870,24305,IZOD Men's Safari Jacket,Cancelled,2024-04-23 07:53:10.633555 UTC,Florida
16870,24305,IZOD Men's Safari Jacket,Processing,2024-04-23 07:53:10.633555 UTC,Florida
16870,24305,IZOD Men's Safari Jacket,Returned,2024-04-21 07:53:10.633555 UTC,Florida
17616,25371,Hanes Men's 4-Pack Classic Comfort Flex Waistband Woven Boxers Underwear,Processing,2024-02-15 12:09:00.000000 UTC,Beijing
18203,26202,HUGO BOSS Men's Cotton Stretch 3 Pack Boxer Set,Processing,2023-07-07 08:55:00.000000 UTC,California
18367,26443,Briefly Stated Men's Striker Angry Birds Halloween Boxer,Cancelled,2023-11-26 08:14:00.000000 UTC,Zhejiang
18367,26443,Briefly Stated Men's Striker Angry Birds Halloween Boxer,Processing,2023-02-21 08:14:00.000000 UTC,Zhejiang
18367,26443,Briefly Stated Men's Striker Angry Birds Halloween Boxer,Returned,2022-07-15 08:14:00.000000 UTC,Zhejiang
19114,27549,Quiksilver Men's Airtight Boardshort,Complete,2024-03-02 17:56:00.000000 UTC,Gyeonggi-do
19114,27549,Quiksilver Men's Airtight Boardshort,Processing,2023-12-27 17:56:00.000000 UTC,Gyeonggi-do
1205,1714,Live Love Tennis Hoodie Sweatshirt,Processing,2021-07-28 01:30:00.000000 UTC,Florida
